TIMESTAMP_MS,COUNTER,DEVICE_ID,PULSE_BPM,SPO2_PCT,SPO2_STATUS,PLETH,BATTERY_PCT,RED_ADC,IR_ADC,PERFUSION_INDEX
0,9,1,83,97.6,0,34019,98.2,125430,139569,2.9
10,10,1,83,97.6,0,33322,98.2,125484,139630,2.9
20,11,1,83,97.6,0,32664,98.2,125514,139728,2.9
30,12,1,83,97.6,0,32003,98.2,125582,139797,2.9
40,13,1,83,97.6,0,31360,98.2,125615,139900,2.9
50,14,1,83,97.6,0,30715,98.2,125677,139984,2.9
60,15,1,83,97.6,0,30047,98.2,125712,140087,2.9
70,16,1,83,97.6,0,29356,98.2,125746,140172,2.9
80,17,1,83,97.6,0,28662,98.2,125833,140274,2.9
90,18,1,83,97.6,0,27925,98.2,125858,140352,2.9
100,19,1,83,97.6,0,27164,98.2,125894,140447,2.9
110,20,1,83,97.6,0,26402,98.2,125972,140511,2.9
120,21,1,83,97.6,0,25616,98.2,125982,140580,2.9
130,22,1,83,97.6,0,24787,98.2,126035,140644,2.9
140,23,1,83,97.6,0,23956,98.2,126081,140757,2.9
150,24,1,83,97.6,0,23143,98.2,126129,140850,2.9
160,25,1,83,97.6,0,22309,98.2,126173,140953,2.9
170,26,1,83,97.6,0,21494,98.2,126216,141027,2.9
180,27,1,83,97.6,0,20719,98.2,126291,141120,2.9
190,28,1,83,97.6,0,19965,98.2,126334,141225,2.9
200,29,1,83,97.6,0,19210,98.2,126390,141323,2.9
210,30,1,83,97.6,0,18454,98.2,126375,141413,2.9
220,31,1,83,97.6,0,17718,98.2,126482,141514,2.9
230,32,1,83,97.6,0,17003,98.2,126527,141595,2.9
240,33,1,83,97.6,0,16267,98.2,126588,141675,2.9
250,34,1,83,97.6,0,15572,98.2,126625,141732,2.9
260,35,1,83,97.6,0,14877,98.2,126616,141723,2.9
270,36,1,83,97.6,0,14182,98.2,126580,141639,2.9
280,37,1,83,97.6,0,13508,98.2,126498,141450,2.9
290,38,1,83,97.6,0,12877,98.2,126368,141236,2.9
300,39,1,83,97.6,0,12331,98.2,126231,140944,2.9
310,40,1,83,97.6,0,11913,98.2,125958,140668,2.9
320,41,1,83,97.6,0,11666,98.2,125954,140397,2.9
330,42,1,83,97.6,0,11676,98.2,125767,140151,2.9
340,43,1,83,97.6,0,11921,98.2,125645,139978,2.9
350,44,1,83,97.6,0,12486,98.2,125555,139776,2.9
360,45,1,83,97.6,0,13394,98.2,125438,139608,2.9
370,46,1,83,97.6,0,14624,98.2,125327,139422,2.9
380,47,1,83,97.5,0,16197,98.2,125269,139260,2.8
390,48,1,83,97.5,0,18051,98.2,125164,139140,2.8
400,49,1,83,97.5,0,20164,98.2,125067,138967,2.8
410,50,1,83,97.5,0,22452,98.2,124987,138832,2.8
420,51,1,83,97.5,0,24896,98.2,124952,138738,2.8
430,52,1,83,97.5,0,27432,98.2,124871,138637,2.8
440,53,1,83,97.5,0,29998,98.2,124841,138529,2.8
450,54,1,83,97.5,0,32507,98.2,124789,138455,2.8
460,55,1,83,97.5,0,34917,98.2,124751,138364,2.8
470,56,1,83,97.5,0,37205,98.2,124744,138330,2.8
480,57,1,83,97.5,0,39326,98.2,124715,138296,2.8
490,58,1,83,97.5,0,41256,98.2,124707,138296,2.8
500,59,1,83,97.5,0,42972,98.2,124713,138315,2.8
510,60,1,83,97.5,0,44428,98.2,124771,138404,2.8
520,61,1,83,97.5,0,45646,98.2,124823,138530,2.8
530,62,1,83,97.5,0,46603,98.2,124905,138674,2.8
540,63,1,83,97.5,0,47297,98.2,124975,138799,2.8
550,64,1,83,97.5,0,47751,98.2,125072,138945,2.8
560,65,1,83,97.5,0,47942,98.2,125148,139070,2.8
570,66,1,83,97.5,0,47847,98.2,125207,139153,2.8
580,67,1,83,97.5,8,47487,98.2,125245,139238,2.8
590,68,1,83,97.5,0,46862,98.2,125307,139325,2.8
600,69,1,83,97.5,0,46039,98.2,125332,139366,2.8
610,70,1,83,97.5,0,45015,98.2,125338,139451,2.8
620,71,1,83,97.5,0,43857,98.2,125399,139479,2.8
630,72,1,83,97.5,0,42563,98.2,125417,139562,2.8
640,73,1,83,97.5,0,41201,98.2,125468,139651,2.8
650,74,1,83,97.5,0,39791,98.2,125527,139743,2.8
660,75,1,83,97.5,0,38377,98.2,125571,139855,2.8
670,76,1,83,97.5,0,37004,98.2,125603,139931,2.8
680,77,1,83,97.5,0,35671,98.2,125651,140024,2.8
690,78,1,83,97.5,0,34401,98.2,125726,140130,2.8
700,79,1,83,97.5,0,33193,98.2,125776,140206,2.8
710,80,1,83,97.5,0,32070,98.2,125799,140287,2.8
720,81,1,83,97.5,0,31011,98.2,125865,140367,2.8
730,82,1,83,97.5,0,30038,98.2,125913,140452,2.8
740,83,1,83,97.5,0,29107,98.2,125957,140524,2.8
750,84,1,83,97.5,0,28218,98.2,125966,140596,2.8
760,85,1,83,97.5,0,27372,98.2,126028,140680,2.8
770,86,1,83,97.5,0,26547,98.2,126050,140784,2.8
780,87,1,83,97.5,0,25764,98.2,126114,140883,2.8
790,88,1,83,97.5,0,24979,98.2,126169,140967,2.8
800,89,1,83,97.5,0,24216,98.2,126228,141077,2.8
810,90,1,83,97.5,0,23428,98.2,126285,141195,2.8
820,91,1,83,97.5,0,22615,98.2,126352,141308,2.8
830,92,1,83,97.5,0,21824,98.2,126399,141402,2.8
840,93,1,83,97.5,0,21009,98.2,126452,141498,2.8
850,94,1,83,97.5,0,20169,98.2,126470,141538,2.8
860,95,1,83,97.5,0,19328,98.2,126543,141636,2.8
870,96,1,83,97.5,0,18440,98.2,126579,141683,2.8
880,97,1,83,97.5,0,17575,98.2,126614,141744,2.8
890,98,1,83,97.5,0,16685,98.2,126680,141824,2.8
900,99,1,83,97.5,0,15818,98.2,126723,141896,2.8
910,100,1,83,97.5,0,14951,98.2,126774,141982,2.8
920,101,1,83,97.5,0,14129,98.2,126810,142053,2.8
930,102,1,83,97.5,0,13353,98.2,126845,142115,2.8
940,103,1,83,97.5,0,12601,98.2,126863,142200,2.8
950,104,1,83,97.5,0,11895,98.2,126900,142250,2.8
960,105,1,83,97.5,0,11258,98.2,126945,142340,2.8
970,106,1,83,97.5,0,10645,98.2,127023,142438,2.8
980,107,1,83,97.5,0,10078,98.2,127055,142495,2.8
990,108,1,83,97.5,0,9535,98.2,127099,142603,2.8
1000,109,1,83,97.5,0,9016,98.2,127111,142621,2.8
1010,110,1,83,97.5,0,8543,98.2,127097,142574,2.8
1020,111,1,83,97.5,0,8094,98.2,127033,142474,2.8
1030,112,1,83,97.5,0,7669,98.2,126919,142257,2.8
1040,113,1,83,97.5,0,7290,98.2,126805,142030,2.8
1050,114,1,83,97.5,0,6982,98.2,126643,141742,2.8
1060,115,1,83,97.5,0,6813,98.2,126484,141452,2.8
1070,116,1,83,97.5,0,6853,98.2,126297,141155,2.8
1080,117,1,83,97.5,0,7126,98.2,126162,140898,2.8
1090,118,1,83,97.5,0,7653,98.2,126018,140690,2.8
1100,119,1,83,97.5,0,8529,98.2,125910,140491,2.8
1110,120,1,83,97.5,0,9775,98.2,125843,140363,2.8
1120,121,1,83,97.5,0,11370,98.2,125725,140187,2.8
1130,122,1,83,97.5,0,13313,98.2,125635,140026,2.8
1140,123,1,83,97.5,0,15536,98.2,125555,139902,2.8
1150,124,1,83,97.5,0,18017,98.2,125487,139794,2.8
1160,125,1,83,97.5,0,20688,98.2,125423,139666,2.8
1170,126,1,83,97.5,0,23456,98.2,125333,139550,2.8
1180,127,1,83,97.5,0,26324,98.2,125282,139445,2.8
1190,128,1,83,97.5,0,29176,98.2,125233,139356,2.8
1200,129,1,83,97.5,0,31920,98.2,125192,139274,2.8
1210,130,1,83,97.5,0,34534,98.4,125159,139152,2.8
1220,131,1,83,97.5,0,36968,98.4,125140,139195,2.8
1230,132,1,83,97.5,0,39196,98.4,125150,139202,2.8
1240,133,1,83,97.5,0,41171,98.4,125177,139225,2.8
1250,134,1,83,97.5,0,42912,98.4,125216,139308,2.8
1260,135,1,83,97.5,0,44372,98.4,125260,139419,2.8
1270,136,1,83,97.5,0,45574,98.4,125320,139528,2.8
1280,137,1,83,97.5,0,46444,98.4,125403,139681,2.8
1290,138,1,83,97.5,0,47005,98.4,125498,139801,2.8
1300,139,1,83,97.5,0,47258,98.4,125553,139906,2.8
1310,140,1,83,97.5,0,47225,98.4,125620,139945,2.8
1320,141,1,83,97.5,8,46906,98.4,125683,140122,2.8
1330,142,1,83,97.5,0,46323,98.4,125696,140189,2.8
1340,143,1,83,97.5,0,45500,98.4,125713,140226,2.8
1350,144,1,83,97.5,0,44437,98.4,125764,140255,2.8
1360,145,1,83,97.5,0,43252,98.4,125767,140280,2.8
1370,146,1,83,97.5,0,41897,98.4,125791,140326,2.8
1380,147,1,83,97.5,0,40490,98.4,125831,140409,2.8
1390,148,1,83,97.5,0,39056,98.4,125848,140443,2.8
1400,149,1,83,97.5,0,37618,98.4,125879,140532,2.8
1410,150,1,83,97.5,0,36249,98.4,125916,140592,2.8
1420,151,1,83,97.5,0,34923,98.4,125967,140694,2.8
1430,152,1,83,97.5,0,33713,98.4,126015,140763,2.8
1440,153,1,83,97.5,0,32597,98.4,126044,140840,2.8
1450,154,1,83,97.5,0,31573,98.4,126101,140912,2.8
1460,155,1,83,97.5,0,30644,98.4,126140,140965,2.8
1470,156,1,83,97.5,0,29833,98.4,126170,141058,2.8
1480,157,1,83,97.5,0,29044,98.4,126226,141169,2.8
1490,158,1,83,97.5,0,28350,98.4,126289,141297,2.8
1500,159,1,83,97.5,0,27655,98.4,126347,141425,2.8
1510,160,1,83,97.5,0,26957,98.4,126390,141557,2.8
1520,161,1,83,97.5,0,26233,98.4,126457,141662,2.8
1530,162,1,83,97.5,0,25507,98.4,126523,141781,2.8
1540,163,1,83,97.5,0,24730,98.4,126586,141873,2.8
1550,164,1,83,97.5,0,23902,98.4,126622,141981,2.8
1560,165,1,83,97.5,0,22972,98.4,126685,142019,2.8
1570,166,1,83,97.5,0,21991,98.4,126734,142116,2.8
1580,167,1,83,97.5,0,20959,98.4,126764,142188,2.8
1590,168,1,83,97.5,0,19875,98.4,126827,142275,2.8
1600,169,1,83,97.5,0,18740,98.4,126858,142329,2.8
1610,170,1,83,97.5,0,17604,98.4,126885,142379,2.8
1620,171,1,83,97.5,0,16491,98.4,126934,142485,2.8
1630,172,1,83,97.5,0,15403,98.4,126976,142572,2.8
1640,173,1,83,97.5,0,14340,98.4,127031,142681,2.8
1650,174,1,83,97.5,0,13301,98.4,127064,142734,2.8
1660,175,1,83,97.5,0,12362,98.4,127120,142850,2.8
1670,176,1,83,97.5,0,11498,98.4,127145,142877,2.8
1680,177,1,83,97.5,0,10660,98.4,127194,142974,2.8
1690,178,1,83,97.5,0,9897,98.4,127224,143042,2.8
1700,179,1,83,97.5,0,9185,98.4,127289,143132,2.8
1710,180,1,83,97.5,0,8524,98.4,127298,143168,2.8
1720,181,1,83,97.5,0,7888,98.4,127333,143235,2.8
1730,182,1,83,97.5,0,7303,98.4,127355,143263,2.8
1740,183,1,83,97.5,0,6744,98.4,127367,143289,2.8
1750,184,1,83,97.5,0,6236,98.4,127395,143330,2.8
1760,185,1,83,97.5,0,5753,98.4,127362,143253,2.8
1770,186,1,83,97.5,0,5346,98.4,127296,143130,2.8
1780,187,1,83,97.5,0,4966,98.4,127207,142930,2.8
1790,188,1,83,97.5,0,4686,98.4,127059,142660,2.8
1800,189,1,83,97.5,0,4507,98.4,126903,142368,2.8
1810,190,1,83,97.5,0,4504,98.4,126735,142061,2.8
1820,191,1,83,97.5,0,4728,98.4,126569,141807,2.8
1830,192,1,83,97.5,0,5227,98.4,126467,141547,2.8
1840,193,1,83,97.5,0,6027,98.4,126322,141348,2.8
1850,194,1,83,97.5,0,7202,98.4,126224,141123,2.8
1860,195,1,83,97.5,0,8754,98.4,126130,140991,2.8
1870,196,1,83,97.5,0,10656,98.4,126029,140804,2.8
1880,197,1,83,97.5,0,12910,98.4,125949,140667,2.8
1890,198,1,83,97.5,0,15467,98.4,125840,140497,2.8
1900,199,1,83,97.5,0,18252,98.4,125763,140359,2.8
1910,200,1,83,97.5,0,21217,98.4,125694,140204,2.8
1920,201,1,83,97.5,0,24289,98.4,125635,140070,2.8
1930,202,1,83,97.5,0,27419,98.4,125571,139989,2.8
1940,203,1,83,97.5,0,30532,98.4,125497,139880,2.8
1950,204,1,83,97.5,0,33556,98.4,125452,139790,2.8
1960,205,1,83,97.5,0,36437,98.4,125428,139750,2.8
1970,206,1,83,97.5,0,39098,98.4,125389,139691,2.8
1980,207,1,83,97.5,0,41561,98.4,125395,139656,2.8
1990,208,1,83,97.5,0,43799,98.4,125429,139721,2.8
2000,209,1,83,97.5,0,45734,98.4,125439,139767,2.8
2010,210,1,83,97.5,0,47389,98.4,125480,139821,2.8
2020,211,1,83,97.5,0,48763,98.4,125548,139938,2.8
2030,212,1,83,97.5,0,49830,98.4,125628,140067,2.8
2040,213,1,83,97.5,0,50563,98.4,125709,140198,2.8
2050,214,1,83,97.5,0,50988,98.4,125770,140319,2.8
2060,215,1,83,97.5,0,51104,98.4,125859,140470,2.8
2070,216,1,83,97.5,8,50912,98.4,125898,140578,2.8
2080,217,1,83,97.5,0,50436,98.4,125977,140687,2.8
2090,218,1,83,97.5,0,49650,98.4,126016,140772,2.8
2100,219,1,83,97.5,0,48631,98.4,126097,140897,2.8
2110,220,1,83,97.5,0,47405,98.4,126156,140977,2.8
2120,221,1,83,97.5,0,45971,98.4,126183,141059,2.8
2130,222,1,83,97.5,0,44405,98.4,126255,141168,2.8
2140,223,1,83,97.5,0,42707,98.4,126286,141229,2.8
2150,224,1,83,97.5,0,40954,98.4,126329,141325,2.8
2160,225,1,83,97.5,0,39170,98.4,126361,141378,2.8
2170,226,1,83,97.5,0,37382,98.4,126401,141434,2.8
2180,227,1,83,97.5,0,35640,98.4,126424,141489,2.8
2190,228,1,83,97.5,0,33997,98.4,126476,141565,2.8
2200,229,1,83,97.5,0,32452,98.4,126514,141650,2.8
2210,230,1,83,97.5,0,31007,98.4,126575,141767,2.8
2220,231,1,83,97.5,0,29662,98.4,126636,141838,2.8
2230,232,1,83,97.5,0,28444,98.4,126681,141943,2.8
2240,233,1,83,97.5,0,27328,98.4,126761,142064,2.8
2250,234,1,83,97.5,0,26288,98.4,126799,142167,2.8
2260,235,1,83,97.5,0,25351,98.4,126864,142261,2.8
2270,236,1,83,97.5,0,24439,98.4,126893,142376,2.8
2280,237,1,83,97.5,0,23578,98.4,126957,142477,2.8
2290,238,1,83,97.5,0,22688,98.4,127003,142570,2.8
2300,239,1,83,97.5,0,21823,98.4,127073,142663,2.8
2310,240,1,83,97.5,0,20930,98.4,127099,142741,2.8
2320,241,1,83,97.5,0,19982,98.4,127175,142823,2.8
2330,242,1,83,97.5,0,19006,98.4,127197,142880,2.8
2340,243,1,83,97.5,0,18003,98.4,127237,142961,2.8
2350,244,1,83,97.5,0,16972,98.4,127288,143044,2.8
2360,245,1,83,97.5,0,15913,98.4,127333,143104,2.8
2370,246,1,83,97.5,0,14880,98.4,127348,143198,2.8
2380,247,1,83,97.4,0,13874,98.4,127416,143237,2.6
2390,248,1,83,97.4,0,12894,98.4,127463,143372,2.6
2400,249,1,83,97.4,0,11942,98.4,127530,143469,2.6
2410,250,1,83,97.4,0,11017,98.4,127586,143527,2.6
2420,251,1,83,97.4,0,10118,98.4,127602,143616,2.6
2430,252,1,83,97.4,0,9248,98.4,127689,143735,2.6
2440,253,1,83,97.4,0,8458,98.4,127739,143802,2.6
2450,254,1,83,97.4,0,7697,98.4,127787,143897,2.6
2460,255,1,83,97.4,0,6936,98.4,127843,143990,2.6
2470,256,1,83,97.4,0,6203,98.4,127900,144077,2.6
2480,257,1,83,97.4,0,5471,98.4,127938,144146,2.6
2490,258,1,83,97.4,0,4767,98.4,127930,144182,2.6
2500,259,1,83,97.4,0,4118,98.4,127930,144148,2.6
2510,260,1,83,97.4,0,3444,98.4,127864,144030,2.6
2520,261,1,83,97.4,0,3276,98.4,127772,143832,2.6
2530,262,1,83,97.4,0,3276,98.4,127601,143569,2.6
2540,263,1,83,97.4,0,3276,98.4,127478,143265,2.6
2550,264,1,83,97.4,0,3276,98.4,127274,142984,2.6
2560,265,1,83,97.4,0,3276,98.4,127131,142695,2.6
2570,266,1,83,97.4,0,3478,98.4,126986,142444,2.6
2580,267,1,83,97.4,0,4058,98.4,126868,142239,2.6
2590,268,1,83,97.4,0,4991,98.4,126732,142052,2.6
2600,269,1,83,97.4,0,6352,98.4,126648,141888,2.6
2610,270,1,83,97.4,0,8091,98.4,126549,141752,2.6
2620,271,1,83,97.4,0,10232,98.4,126471,141617,2.6
2630,272,1,83,97.4,0,12727,98.4,126404,141482,2.6
2640,273,1,83,97.4,0,15450,98.4,126325,141373,2.6
2650,274,1,83,97.4,0,18377,98.4,126266,141233,2.6
2660,275,1,83,97.4,0,21435,98.4,126187,141111,2.6
2670,276,1,83,97.4,0,24523,98.4,126119,140987,2.6
2680,277,1,83,97.4,0,27594,98.4,126045,140886,2.6
2690,278,1,83,97.4,0,30597,98.4,126049,140843,2.6
2700,279,1,83,97.4,0,33458,98.4,126006,140821,2.6
2710,280,1,83,97.4,0,36098,98.4,125973,140797,2.6
2720,281,1,83,97.4,0,38516,98.4,125988,140835,2.6
2730,282,1,83,97.4,0,40684,98.4,125994,140877,2.6
2740,283,1,83,97.4,0,42548,98.4,126078,140967,2.6
2750,284,1,83,97.4,0,44107,98.4,126100,141080,2.6
2760,285,1,83,97.4,0,45333,98.4,126210,141201,2.6
2770,286,1,83,97.4,0,46199,98.4,126271,141306,2.6
2780,287,1,83,97.4,0,46756,98.4,126311,141398,2.6
2790,288,1,83,97.4,0,46951,98.4,126408,141525,2.6
2800,289,1,83,97.4,0,46810,98.4,126452,141627,2.6
2810,290,1,83,97.4,8,46410,98.4,126510,141699,2.6
2820,291,1,83,97.4,0,45698,98.4,126539,141758,2.6
2830,292,1,83,97.4,0,44751,98.4,126578,141814,2.6
2840,293,1,83,97.4,0,43595,98.4,126576,141831,2.6
2850,294,1,83,97.4,0,42280,98.4,126654,141910,2.6
2860,295,1,83,97.4,0,40832,98.4,126651,141924,2.6
2870,296,1,83,97.4,0,39380,98.4,126686,141969,2.6
2880,297,1,83,97.4,0,37872,98.4,126711,142030,2.6
2890,298,1,83,97.4,0,36412,98.4,126761,142098,2.6
2900,299,1,83,97.4,0,35000,98.4,126802,142168,2.6
2910,300,1,83,97.4,0,33662,98.4,126810,142219,2.6
2920,301,1,83,97.4,0,32451,98.4,126858,142293,2.6
2930,302,1,83,97.4,0,31366,98.4,126905,142372,2.6
2940,303,1,83,97.4,0,30384,98.4,126929,142450,2.6
4680,477,1,83,97.0,0,7099,97.6,128270,144988,2.6
4690,478,1,83,97.0,0,5991,97.6,128383,145138,2.6
4700,479,1,83,97.0,0,4885,97.6,128458,145263,2.6
4710,480,1,83,97.0,0,3718,97.6,128491,145474,2.6
4720,481,1,83,97.0,0,3276,97.6,128613,145661,2.6
4730,482,1,83,97.0,0,3276,97.6,128561,145577,2.6
4740,483,1,83,97.0,0,3276,97.6,128469,145487,2.6
4750,484,1,83,97.0,0,3276,97.6,128365,145386,2.6
4760,485,1,83,97.0,0,3276,97.6,128202,145317,2.6
4770,486,1,83,97.0,0,3276,97.6,128046,145180,2.6
4780,487,1,83,97.0,0,3276,97.6,127847,145052,2.6
4790,488,1,83,97.0,0,3276,97.6,127538,144804,2.6
4800,489,1,83,97.0,0,3276,97.6,127147,144472,2.6
4810,490,1,83,97.0,0,3276,97.6,126988,144296,2.6
4820,491,1,83,97.0,0,3437,97.6,126832,144082,2.6
4830,492,1,83,97.0,0,3735,97.6,126569,143792,2.6
4840,493,1,83,97.0,0,4399,97.6,126462,143689,2.6
4850,494,1,83,97.0,0,5452,97.6,126503,143677,2.6
4860,495,1,83,97.0,0,6871,97.6,126588,143657,2.6
4870,496,1,83,97.0,0,8610,97.6,126612,143651,2.6
4880,497,1,83,97.0,0,10645,97.6,126699,143714,2.6
4890,498,1,83,97.0,0,12841,97.6,126861,143844,2.6
4900,499,1,83,97.0,0,15174,97.6,127065,144044,2.6
4910,500,1,83,97.0,0,17486,97.6,127301,144232,2.6
4920,501,1,83,97.0,0,19662,97.6,127468,144377,2.6
4930,502,1,83,97.0,0,21633,97.6,127704,144547,2.6
4940,503,1,83,97.0,0,23330,97.6,127837,144739,2.6
4950,504,1,83,97.0,0,24613,97.6,128016,144925,2.6
4960,505,1,83,97.0,0,25483,97.6,128135,145092,2.6
4970,506,1,83,97.0,0,25867,97.6,128223,145253,2.6
4980,507,1,83,97.0,0,25786,97.6,128254,145330,2.6
4990,508,1,83,97.0,8,25240,97.6,128268,145249,2.6
5000,509,1,83,97.0,0,24272,97.6,128169,145042,2.6
5010,510,1,83,97.0,0,22976,97.6,128103,144882,2.6
5020,511,1,83,97.0,0,21443,97.6,128202,144877,2.6
5030,512,1,83,97.0,0,19813,97.6,128281,145003,2.6
5040,513,1,83,97.0,0,18159,97.6,128326,145137,2.6
5050,514,1,83,97.0,0,16596,97.6,128392,145252,2.6
5060,515,1,83,97.0,0,15174,97.6,128433,145373,2.6
5070,516,1,83,97.0,0,13962,97.6,128486,145487,2.6
5080,517,1,83,97.0,0,12938,97.6,128497,145542,2.6
5090,518,1,83,97.0,0,12125,97.6,128551,145678,2.6
5100,519,1,83,97.0,0,11525,97.6,128660,145842,2.6
5110,520,1,83,97.0,0,11066,97.6,128744,146020,2.6
5120,521,1,83,97.0,0,10725,97.6,128813,146173,2.6
5130,522,1,83,97.0,0,10455,97.6,128946,146319,2.6
5140,523,1,83,97.0,0,10185,97.6,129037,146507,2.6
5150,524,1,83,97.0,0,9868,97.6,129131,146630,2.6
5160,525,1,83,97.0,0,9456,97.6,129191,146759,2.6
5170,526,1,83,97.0,0,8975,97.6,129268,146831,2.6
5180,527,1,83,97.0,0,8352,97.6,129290,146892,2.6
5190,528,1,83,97.0,0,7564,97.6,129313,146937,2.6
5200,529,1,83,97.0,0,6659,97.6,129355,146981,2.6
5210,530,1,83,97.0,0,5661,97.6,129332,146947,2.6
5220,531,1,83,97.0,0,4594,97.6,129327,146917,2.6
5230,532,1,83,97.0,0,3505,97.6,129336,147008,2.6
5240,533,1,83,97.0,0,3276,97.6,129397,147148,2.6
5250,534,1,83,97.0,0,3276,97.6,129488,147318,2.6
5260,535,1,83,97.0,0,3276,97.6,129577,147489,2.6
5270,536,1,83,97.0,0,3276,97.6,129654,147648,2.6
5280,537,1,83,97.0,0,3276,97.6,129710,147802,2.6
5290,538,1,83,97.0,0,3276,97.6,129818,147980,2.6
5300,539,1,83,97.0,0,3276,97.6,129999,148263,2.6
5310,540,1,83,97.0,0,3276,97.6,129883,148386,2.6
5320,541,1,83,97.0,0,3276,97.6,129782,148606,2.6
5330,542,1,83,97.0,0,3276,97.6,129365,148609,2.6
5340,543,1,83,97.0,0,3276,97.6,128803,148535,2.6
5350,544,1,83,97.0,0,3276,97.6,128126,148387,2.6
5360,545,1,83,97.0,0,3276,97.6,127479,148277,2.6
5370,546,1,83,97.0,0,3276,97.6,127096,148222,2.6
5380,547,1,83,97.0,0,3276,97.6,126951,148247,2.6
5390,548,1,83,97.0,0,3276,97.6,126966,148357,2.6
5400,549,1,83,97.0,0,3276,97.6,127129,148524,2.6
5410,550,1,83,97.0,0,3276,97.6,127357,148651,2.6
5420,551,1,83,97.0,0,3276,97.6,127572,148804,2.6
5430,552,1,83,97.0,0,3276,97.6,127802,148901,2.6
5440,553,1,83,97.0,0,3276,97.6,128083,148924,2.6
5450,554,1,83,97.0,0,3325,97.6,128308,148834,2.6
5460,555,1,83,97.0,0,3423,97.6,128432,148695,2.6
5470,556,1,83,97.0,0,3554,97.6,128478,148519,2.6
5480,557,1,83,97.0,0,3701,97.6,128556,148332,2.6
5490,558,1,83,97.0,0,3896,97.6,128623,148154,2.6
5500,559,1,83,97.0,0,4157,97.6,128647,148043,2.6
5510,560,1,83,97.0,0,4483,97.6,128680,147926,2.6
5520,561,1,83,97.0,0,4906,97.6,128716,147805,2.6
5530,562,1,83,97.0,0,5459,97.6,128752,147722,2.6
5540,563,1,83,97.0,0,6126,97.6,128757,147606,2.6
5550,564,1,83,97.0,0,6956,97.6,128709,147409,2.6
5560,565,1,83,97.0,0,7900,97.6,128651,147181,2.6
5570,566,1,83,97.0,0,8974,97.6,128617,146973,2.6
5580,567,1,83,97.0,0,10162,97.6,128477,146660,2.6
5590,568,1,83,97.0,0,11464,97.6,128260,146278,2.6
5600,569,1,83,97.0,0,12864,97.6,128116,146007,2.6
5610,570,1,83,97.0,0,14396,97.6,128125,145963,2.6
5620,571,1,83,97.0,0,16043,97.6,128140,145922,2.6
5630,572,1,83,97.0,0,17806,97.6,128075,145828,2.6
5640,573,1,83,97.0,0,19621,97.6,128001,145712,2.6
5650,574,1,83,97.0,0,21488,97.6,127917,145622,2.6
5660,575,1,83,97.0,0,23375,97.6,127821,145545,2.6
5670,576,1,83,97.0,0,25249,97.6,127717,145448,2.6
5680,577,1,83,97.0,0,27062,97.6,127646,145450,2.6
5690,578,1,83,97.0,0,28796,97.6,127632,145525,2.6
5700,579,1,83,97.0,0,30420,97.6,127621,145621,2.6
5710,580,1,83,97.0,0,31883,97.6,127638,145791,2.6
5720,581,1,83,97.0,0,33185,97.6,127685,146007,2.6
5730,582,1,83,97.0,0,34274,97.6,127716,146169,2.6
5740,583,1,83,97.0,0,35132,97.6,127720,146275,2.6
5750,584,1,83,97.0,0,35707,97.6,127745,146458,2.6
5760,585,1,83,97.0,0,36015,97.6,127969,146883,2.6
5770,586,1,83,97.0,0,36021,97.6,128234,147293,2.6
5780,587,1,83,97.0,8,35740,97.6,128303,147532,2.6
5790,588,1,83,97.0,0,35136,97.6,128314,147803,2.6
5800,589,1,83,97.0,0,34242,97.6,128389,148077,2.6
5810,590,1,83,97.0,0,33056,97.6,128458,148337,2.6
5820,591,1,83,97.0,0,31593,97.6,128560,148567,2.6
5830,592,1,83,97.0,0,29869,97.6,128624,148763,2.6
5840,593,1,83,97.0,0,27934,97.6,128689,148966,2.6
5850,594,1,83,97.0,0,25840,97.6,128732,149261,2.6
5860,595,1,83,97.0,0,23603,97.6,128824,149616,2.6
5870,596,1,83,97.0,0,21277,97.6,128944,149929,2.6
5880,597,1,83,97.0,0,18929,97.6,129079,150078,2.6
5890,598,1,83,97.0,0,16579,97.6,129223,150161,2.6
5900,599,1,83,97.0,0,14245,97.6,129394,150156,2.6
5910,600,1,83,97.0,0,11979,97.6,129489,149966,2.6
5920,601,1,83,97.0,0,9817,97.6,129496,149704,2.6
5930,602,1,83,97.0,0,7811,97.6,129425,149282,2.6
5940,603,1,83,97.0,0,6048,97.6,129203,148827,2.6
5950,604,1,83,97.0,0,4598,97.6,129025,148408,2.6
5960,605,1,83,97.0,0,3529,97.6,128758,147953,2.6
5970,606,1,83,97.0,0,3276,97.6,128508,147534,2.6
5980,607,1,83,97.0,0,3276,97.6,128306,147161,2.6
5990,608,1,83,97.0,0,3716,97.6,128107,146860,2.6
6000,609,1,83,97.0,0,4713,97.6,127990,146580,2.6
6010,610,1,83,97.0,0,6267,97.6,127946,146391,2.6
6020,611,1,83,97.0,0,8343,97.6,128269,146784,2.6
6030,612,1,83,97.0,0,10859,97.6,128780,147241,2.6
6040,613,1,83,97.0,0,13695,97.6,128748,147214,2.6
6050,614,1,83,97.0,0,16701,97.6,128735,147221,2.6
6060,615,1,83,97.0,0,19744,97.6,128882,147530,2.6
6070,616,1,83,97.0,0,22656,97.6,129090,147853,2.6
6080,617,1,83,97.0,0,25318,97.6,129245,148047,2.6
6090,618,1,83,97.0,0,27594,97.6,129259,148122,2.6
